Time PWM Left Right
23001.00 69 -689 -634
 
23026.00 68 -673 -618
 
23053.00 67 -657 -603
 
23078.00 66 -641 -587
 
23105.00 65 -625 -572
 
23131.00 64 -610 -557
 
23156.00 63 -595 -541
 
23183.00 62 -579 -526
 
23208.00 61 -564 -512
 
23235.00 60 -550 -497
 
23261.00 59 -535 -483
 
23286.00 58 -520 -468
 
23313.00 57 -505 -454
 
23339.00 56 -491 -440
 
23364.00 55 -477 -426
 
23391.00 54 -463 -413
 
23416.00 53 -449 -399
 
23443.00 52 -436 -386
 
23469.00 51 -423 -373
 
23494.00 50 -409 -360
 
23521.00 49 -396 -348
 
23546.00 48 -383 -335
 
23573.00 47 -371 -323
 
23599.00 46 -358 -311
 
23624.00 45 -346 -299
 
23651.00 44 -334 -287
 
23676.00 43 -323 -275
 
23703.00 42 -311 -264
 
23729.00 41 -300 -253
 
23754.00 40 -289 -241
 
23781.00 39 -278 -230
 
23806.00 38 -267 -219
 
23832.00 37 -256 -209
 
23859.00 36 -246 -199
 
23884.00 35 -236 -189
 
23911.00 34 -226 -179
 
23937.00 33 -216 -169
 
23962.00 32 -207 -160
 
23989.00 31 -198 -151
 
24014.00 30 -189 -142
 
24041.00 29 -180 -133
 
24067.00 28 -172 -125
 
24092.00 27 -164 -117
 
24119.00 26 -156 -109
 
24144.00 25 -149 -102
 
24171.00 24 -141 -95
 
24196.00 23 -135 -88
 
24220.00 22 -128 -82
 
24246.00 21 -123 -77
 
24270.00 20 -117 -71
 
24295.00 19 -112 -66
 
24321.00 18 -107 -61
 
24345.00 17 -102 -57
 
24371.00 16 -98 -53
 
24394.00 15 -94 -49
 
24418.00 14 -91 -46
 
24442.00 13 -88 -43
 
24466.00 12 -86 -41
 
24489.00 11 -83 -38
 
24514.00 10 -82 -37
 
24538.00 9 -80 -35
 
24560.00 8 -79 -34
 
24584.00 7 -78 -34
 
24606.00 6 -78 -33
 
24629.00 5 -78 -33
 
24652.00 4 -78 -33
 
24675.00 3 -78 -33
 
24697.00 2 -78 -33
 
24721.00 1 -78 -33
 
24743.00 0 -78 -33
 
24767.00 -1 -78 -33
 
24791.00 -2 -78 -33
 
24814.00 -3 -78 -33
 
24839.00 -4 -78 -33
 
24862.00 -5 -78 -33
 
24886.00 -6 -78 -34
 
24910.00 -7 -78 -34
 
24934.00 -8 -78 -34
 
24957.00 -9 -78 -34
 
24982.00 -10 -78 -34
 
25007.00 -11 -78 -34
 
25032.00 -12 -78 -34
 
25057.00 -13 -78 -34
 
25081.00 -14 -78 -34
 
25107.00 -15 -78 -34
 
25132.00 -16 -78 -34
 
25156.00 -17 -78 -34
 
25182.00 -18 -78 -34
 
25206.00 -19 -78 -34
 
25232.00 -20 -78 -34
 
25256.00 -21 -78 -34
 
25281.00 -22 -78 -34
 
25307.00 -23 -79 -34
 
25331.00 -24 -79 -36
 
25356.00 -25 -81 -38
 
25381.00 -26 -83 -40
 
25406.00 -27 -85 -43
 
25432.00 -28 -88 -47
 
25456.00 -29 -91 -51
 
25481.00 -30 -95 -55
 
25506.00 -31 -100 -60
 
25532.00 -32 -105 -65
 
25558.00 -33 -110 -70
 
25584.00 -34 -116 -76
 
25610.00 -35 -123 -82
 
25636.00 -36 -129 -88
 
25662.00 -37 -136 -95
 
25688.00 -38 -143 -102
 
25715.00 -39 -151 -110
 
25742.00 -40 -159 -119
 
25769.00 -41 -167 -127
 
25796.00 -42 -176 -136
 
25823.00 -43 -185 -145
 
25850.00 -44 -195 -155
 
25877.00 -45 -205 -164
 
25905.00 -46 -215 -174
 
25931.00 -47 -225 -185
 
